TimeFrame,DateTime,Year_Quarter,Time_Period,Year,Quarter,Location Id,Territorial_Authority,Dwelling Type,Number Of Beds,Median Rent,Geometric Mean Rent,Upper Quartile Rent,Lower Quartile Rent,Active Bonds,Total Bonds,Closed Bonds
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,145300.0,Auckland,House,3,715.0,707.0,771.0,685.0,69,6,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,145600.0,Auckland,House,3,710.0,715.0,758.0,684.0,108,6,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,145800.0,Auckland,House,3,720.0,712.0,750.0,650.0,105,18,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,146200.0,Auckland,House,3,695.0,672.0,710.0,665.0,162,15,9
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,146300.0,Auckland,House,3,690.0,679.0,763.0,633.0,96,6,3
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,146500.0,Auckland,House,3,653.0,630.0,680.0,595.0,126,12,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,146600.0,Auckland,House,3,750.0,696.0,750.0,670.0,141,15,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,146800.0,Auckland,House,3,675.0,694.0,738.0,640.0,81,9,3
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,147000.0,Auckland,House,3,650.0,641.0,685.0,600.0,123,9,3
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,147100.0,Auckland,House,3,695.0,700.0,755.0,680.0,114,9,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,147200.0,Auckland,House,3,675.0,661.0,698.0,640.0,210,21,24
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,147500.0,Auckland,House,3,690.0,685.0,690.0,690.0,96,21,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,147600.0,Auckland,House,3,813.0,804.0,846.0,776.0,57,6,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,148100.0,Auckland,House,3,650.0,584.0,763.0,588.0,63,9,9
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,148800.0,Auckland,House,3,675.0,684.0,685.0,655.0,78,9,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,149000.0,Auckland,House,3,613.0,609.0,653.0,580.0,177,12,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,149100.0,Auckland,House,3,700.0,696.0,720.0,670.0,141,15,9
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,149200.0,Auckland,House,3,660.0,654.0,670.0,630.0,108,9,3
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,149300.0,Auckland,House,3,635.0,639.0,650.0,630.0,177,12,12
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,149500.0,Auckland,House,3,630.0,622.0,650.0,603.0,69,6,3
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,149700.0,Auckland,House,3,685.0,690.0,748.0,635.0,213,24,15
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,149800.0,Auckland,House,3,640.0,630.0,650.0,600.0,120,9,9
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,150300.0,Auckland,House,3,600.0,630.0,680.0,590.0,99,9,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,150400.0,Auckland,House,3,620.0,654.0,685.0,600.0,105,9,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,150500.0,Auckland,House,3,685.0,666.0,696.0,641.0,144,15,15
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,150700.0,Auckland,House,3,650.0,660.0,695.0,635.0,168,18,12
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,150800.0,Auckland,House,3,650.0,649.0,669.0,650.0,69,6,3
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,150900.0,Auckland,House,3,645.0,642.0,673.0,615.0,42,6,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,151000.0,Auckland,House,3,660.0,663.0,676.0,648.0,51,6,9
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,151200.0,Auckland,House,3,675.0,715.0,730.0,665.0,75,6,3
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,151300.0,Auckland,House,3,680.0,665.0,700.0,650.0,228,15,12
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,151400.0,Auckland,House,3,623.0,585.0,626.0,585.0,81,6,3
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,151500.0,Auckland,House,3,635.0,649.0,699.0,603.0,111,12,12
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,151600.0,Auckland,House,3,640.0,641.0,660.0,595.0,72,6,9
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,151800.0,Auckland,House,3,600.0,596.0,658.0,558.0,93,6,9
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,151900.0,Auckland,House,3,610.0,588.0,650.0,588.0,78,9,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,152000.0,Auckland,House,3,670.0,671.0,700.0,643.0,126,9,12
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,152100.0,Auckland,House,3,655.0,634.0,668.0,609.0,75,6,9
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,152200.0,Auckland,House,3,675.0,674.0,710.0,650.0,114,12,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,152400.0,Auckland,House,3,700.0,690.0,725.0,640.0,159,15,9
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,153100.0,Auckland,House,3,683.0,694.0,700.0,680.0,78,6,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,153300.0,Auckland,House,3,650.0,645.0,680.0,600.0,129,15,15
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,153400.0,Auckland,House,3,715.0,687.0,750.0,675.0,57,6,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,153800.0,Auckland,House,3,700.0,709.0,750.0,690.0,87,9,3
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,153900.0,Auckland,House,3,695.0,690.0,710.0,675.0,54,6,3
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,154000.0,Auckland,House,3,630.0,633.0,650.0,600.0,129,15,9
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,154100.0,Auckland,House,3,650.0,649.0,693.0,635.0,114,9,3
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,154200.0,Auckland,House,3,650.0,686.0,765.0,643.0,159,12,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,154300.0,Auckland,House,3,700.0,665.0,740.0,700.0,42,6,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,154500.0,Auckland,House,3,685.0,683.0,695.0,670.0,63,9,9
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,154800.0,Auckland,House,3,650.0,643.0,685.0,594.0,126,9,12
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,154900.0,Auckland,House,3,650.0,666.0,710.0,640.0,126,15,9
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,155000.0,Auckland,House,3,700.0,704.0,800.0,599.0,63,6,9
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,155100.0,Auckland,House,3,650.0,663.0,715.0,620.0,93,9,3
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,155200.0,Auckland,House,3,730.0,735.0,759.0,713.0,39,6,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,155400.0,Auckland,House,3,710.0,682.0,743.0,648.0,87,6,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,155600.0,Auckland,House,3,650.0,637.0,650.0,615.0,141,12,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,155800.0,Auckland,House,3,603.0,592.0,646.0,551.0,78,6,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,155900.0,Auckland,House,3,660.0,658.0,670.0,630.0,102,9,15
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,156200.0,Auckland,House,3,675.0,669.0,704.0,643.0,120,9,3
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,156500.0,Auckland,House,3,600.0,637.0,670.0,590.0,90,6,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,156700.0,Auckland,House,3,610.0,617.0,630.0,590.0,87,9,3
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,157400.0,Auckland,House,3,695.0,664.0,700.0,661.0,42,6,3
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,157500.0,Auckland,House,3,700.0,695.0,730.0,675.0,132,9,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,157700.0,Auckland,House,3,610.0,599.0,635.0,570.0,150,9,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,157800.0,Auckland,House,3,680.0,688.0,701.0,668.0,24,6,3
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,157900.0,Auckland,House,3,680.0,668.0,700.0,628.0,126,9,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,158400.0,Auckland,House,3,650.0,652.0,680.0,610.0,90,9,3
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,158500.0,Auckland,House,3,680.0,687.0,700.0,650.0,105,9,9
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,158700.0,Auckland,House,3,650.0,654.0,700.0,639.0,156,12,9
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,158800.0,Auckland,House,3,655.0,658.0,675.0,595.0,135,6,12
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,159000.0,Auckland,House,3,650.0,650.0,665.0,615.0,78,9,3
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,159100.0,Auckland,House,3,628.0,535.0,663.0,590.0,129,6,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,159200.0,Auckland,House,3,650.0,654.0,683.0,624.0,234,18,21
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,159400.0,Auckland,House,3,600.0,642.0,650.0,598.0,36,6,3
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,159500.0,Auckland,House,3,630.0,622.0,650.0,605.0,105,9,12
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,159900.0,Auckland,House,3,695.0,681.0,710.0,655.0,153,9,9
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,160000.0,Auckland,House,3,650.0,650.0,665.0,620.0,183,21,12
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,160100.0,Auckland,House,3,600.0,618.0,660.0,566.0,123,6,9
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,160200.0,Auckland,House,3,640.0,574.0,650.0,580.0,195,15,15
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,160400.0,Auckland,House,3,700.0,687.0,706.0,670.0,60,6,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,160500.0,Auckland,House,3,673.0,690.0,700.0,650.0,126,12,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,160600.0,Auckland,House,3,640.0,636.0,655.0,600.0,228,24,18
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,160700.0,Auckland,House,3,650.0,658.0,700.0,620.0,126,9,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,160800.0,Auckland,House,3,650.0,671.0,695.0,610.0,126,12,15
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,160900.0,Auckland,House,3,650.0,631.0,670.0,580.0,198,9,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,161000.0,Auckland,House,3,665.0,641.0,674.0,649.0,105,6,9
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,161100.0,Auckland,House,3,640.0,646.0,691.0,600.0,63,6,3
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,161300.0,Auckland,House,3,633.0,631.0,650.0,614.0,219,6,12
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,161600.0,Auckland,House,3,640.0,632.0,658.0,615.0,111,6,9
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,161900.0,Auckland,House,3,580.0,586.0,605.0,578.0,84,9,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,162000.0,Auckland,House,3,660.0,640.0,683.0,620.0,111,9,12
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,162100.0,Auckland,House,3,655.0,657.0,670.0,645.0,120,12,9
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,162600.0,Auckland,House,3,658.0,614.0,680.0,633.0,153,30,12
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,162800.0,Auckland,House,3,630.0,629.0,708.0,560.0,60,6,3
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,163000.0,Auckland,House,3,590.0,520.0,633.0,543.0,192,9,12
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,163100.0,Auckland,House,3,620.0,622.0,665.0,590.0,84,9,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,163200.0,Auckland,House,3,620.0,595.0,625.0,565.0,144,15,12
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,163500.0,Auckland,House,3,620.0,608.0,650.0,598.0,267,18,12
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,163600.0,Auckland,House,3,605.0,638.0,700.0,596.0,138,12,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,163700.0,Auckland,House,3,650.0,650.0,680.0,630.0,156,15,9
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,164000.0,Auckland,House,3,580.0,609.0,635.0,580.0,123,15,9
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,164200.0,Auckland,House,3,643.0,636.0,650.0,628.0,135,12,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,164300.0,Auckland,House,3,620.0,658.0,645.0,601.0,87,12,9
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,164600.0,Auckland,House,3,645.0,685.0,673.0,630.0,75,12,3
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,165300.0,Auckland,House,3,590.0,589.0,650.0,520.0,252,18,18
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,165500.0,Auckland,House,3,600.0,603.0,640.0,580.0,351,36,33
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,165800.0,Auckland,House,3,640.0,643.0,690.0,610.0,105,15,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,165900.0,Auckland,House,3,638.0,617.0,653.0,593.0,69,6,9
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,167000.0,Auckland,House,3,600.0,611.0,613.0,599.0,24,6,3
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,167100.0,Auckland,House,3,590.0,567.0,600.0,530.0,123,12,15
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,167600.0,Auckland,House,3,625.0,588.0,650.0,568.0,51,6,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,167800.0,Auckland,House,3,550.0,542.0,560.0,534.0,99,6,3
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,168000.0,Auckland,House,3,640.0,643.0,698.0,590.0,15,6,3
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,168500.0,Auckland,House,3,625.0,684.0,800.0,563.0,66,6,3
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,169000.0,Auckland,House,3,485.0,426.0,528.0,401.0,42,6,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,169200.0,Auckland,House,3,500.0,492.0,513.0,473.0,141,9,9
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,169500.0,Auckland,House,3,440.0,448.0,550.0,398.0,72,6,6
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,169600.0,Auckland,House,3,550.0,536.0,580.0,490.0,72,9,0
1/01/2023,2023-01-01,2023-Q1,Jan-Mar 2023,2023,1,169700.0,Auckland,House,3,510.0,522.0,565.0,480.0,42,6,3
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,120000.0,Auckland,House,3,850.0,837.0,850.0,838.0,54,6,0
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,120200.0,Auckland,House,3,735.0,730.0,750.0,715.0,93,6,9
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,120400.0,Auckland,House,3,660.0,671.0,735.0,625.0,192,15,12
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,120500.0,Auckland,House,3,853.0,839.0,898.0,789.0,60,6,3
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,120600.0,Auckland,House,3,625.0,620.0,650.0,595.0,174,12,12
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,120800.0,Auckland,House,3,720.0,749.0,743.0,705.0,45,6,6
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,120900.0,Auckland,House,3,660.0,642.0,680.0,623.0,150,9,6
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,121000.0,Auckland,House,3,675.0,668.0,710.0,648.0,171,6,12
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,121200.0,Auckland,House,3,750.0,710.0,798.0,625.0,171,9,9
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,121300.0,Auckland,House,3,740.0,716.0,780.0,680.0,168,15,9
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,121500.0,Auckland,House,3,675.0,692.0,728.0,655.0,186,15,12
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,121600.0,Auckland,House,3,683.0,684.0,700.0,653.0,162,12,6
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,121800.0,Auckland,House,3,715.0,693.0,730.0,685.0,123,12,0
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,121900.0,Auckland,House,3,660.0,658.0,670.0,650.0,192,6,6
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,122000.0,Auckland,House,3,675.0,683.0,700.0,660.0,60,6,0
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,122100.0,Auckland,House,3,630.0,630.0,660.0,630.0,114,12,12
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,122300.0,Auckland,House,3,650.0,635.0,670.0,630.0,117,9,6
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,122400.0,Auckland,House,3,663.0,656.0,685.0,628.0,123,12,15
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,122500.0,Auckland,House,3,610.0,621.0,642.0,583.0,141,9,12
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,122600.0,Auckland,House,3,705.0,699.0,716.0,678.0,105,6,9
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,122700.0,Auckland,House,3,650.0,683.0,750.0,650.0,144,15,12
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,122800.0,Auckland,House,3,640.0,647.0,650.0,630.0,195,15,12
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,122900.0,Auckland,House,3,615.0,604.0,640.0,565.0,213,15,12
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,123000.0,Auckland,House,3,615.0,609.0,650.0,595.0,198,15,15
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,123100.0,Auckland,House,3,655.0,664.0,705.0,620.0,150,15,9
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,123200.0,Auckland,House,3,665.0,669.0,686.0,640.0,138,9,9
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,123300.0,Auckland,House,3,680.0,674.0,700.0,650.0,162,15,12
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,123400.0,Auckland,House,3,725.0,699.0,755.0,668.0,165,9,15
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,123600.0,Auckland,House,3,740.0,737.0,765.0,710.0,117,15,9
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,123700.0,Auckland,House,3,785.0,738.0,850.0,660.0,87,9,9
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,123800.0,Auckland,House,3,630.0,671.0,700.0,610.0,165,9,6
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,123900.0,Auckland,House,3,700.0,713.0,775.0,673.0,63,9,6
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,124000.0,Auckland,House,3,675.0,676.0,715.0,648.0,144,12,6
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,124300.0,Auckland,House,3,620.0,631.0,658.0,595.0,234,9,12
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,124400.0,Auckland,House,3,655.0,660.0,696.0,648.0,204,6,9
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,124500.0,Auckland,House,3,670.0,650.0,690.0,610.0,144,15,9
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,124600.0,Auckland,House,3,690.0,678.0,700.0,645.0,126,18,9
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,124800.0,Auckland,House,3,650.0,666.0,720.0,630.0,180,12,12
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,124900.0,Auckland,House,3,630.0,629.0,650.0,600.0,180,15,9
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,125200.0,Auckland,House,3,708.0,720.0,800.0,678.0,138,12,6
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,125300.0,Auckland,House,3,655.0,705.0,728.0,650.0,81,6,3
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,125400.0,Auckland,House,3,790.0,766.0,808.0,715.0,84,6,6
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,125500.0,Auckland,House,3,750.0,775.0,785.0,740.0,84,6,3
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,125600.0,Auckland,House,3,680.0,711.0,735.0,615.0,99,9,3
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,125700.0,Auckland,House,3,580.0,509.0,640.0,545.0,132,9,9
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,125800.0,Auckland,House,3,715.0,725.0,745.0,700.0,99,6,6
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,126200.0,Auckland,House,3,670.0,649.0,750.0,650.0,117,12,9
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,126400.0,Auckland,House,3,650.0,649.0,693.0,625.0,207,15,12
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,126500.0,Auckland,House,3,750.0,699.0,770.0,656.0,99,6,3
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,126600.0,Auckland,House,3,790.0,802.0,900.0,724.0,135,12,9
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,126700.0,Auckland,House,3,653.0,652.0,679.0,618.0,174,12,9
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,126900.0,Auckland,House,3,650.0,647.0,680.0,630.0,72,9,6
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,127000.0,Auckland,House,3,630.0,648.0,673.0,625.0,168,12,6
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,127300.0,Auckland,House,3,675.0,706.0,735.0,650.0,63,6,0
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,127500.0,Auckland,House,3,723.0,699.0,795.0,633.0,21,6,0
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,127700.0,Auckland,House,3,640.0,658.0,680.0,628.0,162,12,3
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,127800.0,Auckland,House,3,593.0,611.0,673.0,568.0,69,6,0
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,128200.0,Auckland,House,3,820.0,815.0,863.0,743.0,66,9,6
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,128300.0,Auckland,House,3,598.0,587.0,613.0,555.0,162,6,12
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,128400.0,Auckland,House,3,650.0,657.0,660.0,623.0,120,15,3
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,128500.0,Auckland,House,3,640.0,655.0,684.0,615.0,111,9,3
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,128800.0,Auckland,House,3,760.0,708.0,818.0,630.0,114,18,9
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,128900.0,Auckland,House,3,650.0,636.0,670.0,600.0,180,12,12
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,129000.0,Auckland,House,3,600.0,608.0,645.0,580.0,105,9,12
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,129100.0,Auckland,House,3,650.0,627.0,660.0,590.0,171,6,9
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,129300.0,Auckland,House,3,630.0,708.0,740.0,630.0,81,6,6
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,129400.0,Auckland,House,3,780.0,834.0,913.0,765.0,51,6,3
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,129500.0,Auckland,House,3,620.0,620.0,648.0,600.0,102,12,6
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,129600.0,Auckland,House,3,620.0,634.0,648.0,600.0,141,6,6
1/04/2023,2023-04-01,2023-Q2,Apr-Jun 2023,2023,2,129700.0,Auckland,House,3,1350.0,1340.0,1500.0,1199.0,45,6,3
